id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
287,1.5,1.5,0.0,3.043640334264335e-8,4,1934,0.016434192657470703
288,2.0,1.5,0.0,3.4189055384064766e-8,4,2586,0.021952152252197266
289,2.5,1.5,0.0,3.5828890215732324e-8,4,2984,0.025281190872192383
290,3.0,1.5,0.0,4.08777949478969e-8,4,3276,0.027709007263183594
291,3.5,1.5,0.0,4.372267768907577e-8,4,3654,0.030664920806884766
292,4.0,1.5,0.0,3.9825195547870936e-8,5,4068,0.03451800346374512
293,4.5,1.5,0.0,4.036388214586362e-8,5,4438,0.03890681266784668
294,5.0,1.5,0.0,4.434786584111899e-8,5,4934,0.0437619686126709
295,-5.0,2.0,0.0,-3.8737875241831886e-8,9,8051,0.08780407905578613
296,-4.5,2.0,0.0,-3.101540028108045e-8,4,2557,0.0219268798828125
297,-4.0,2.0,0.0,-2.6050067706753296e-8,4,2392,0.0205380916595459
298,-3.5,2.0,0.0,-2.323811074010645e-9,4,2107,0.01792597770690918
299,-3.0,2.0,0.0,-2.557835381870472e-8,4,2135,0.018124103546142578
300,-2.5,2.0,0.0,-3.1007660973072455e-8,4,2066,0.017693042755126953
301,-2.0,2.0,0.0,-2.9574874285004516e-8,4,2028,0.017401933670043945
302,-1.5,2.0,0.0,-3.2773100794342254e-8,4,1463,0.012335062026977539
303,-1.0,2.0,0.0,-3.2942801400652836e-8,4,201,0.0017499923706054688
304,-0.5,2.0,0.0,3.390478136102379e-8,4,1117,0.009423017501831055
305,0.0,2.0,0.0,3.42416158863641e-8,4,1325,0.011255979537963867
306,0.5,2.0,0.0,3.141548669616985e-8,4,1938,0.016381025314331055
307,1.0,2.0,0.0,3.045376854540931e-8,4,2038,0.017128944396972656
308,1.5,2.0,0.0,3.334590978953523e-8,4,2353,0.019814014434814453
309,2.0,2.0,0.0,3.571443916459054e-8,4,2610,0.021960973739624023
310,2.5,2.0,0.0,4.119070573500169e-8,4,3291,0.02773904800415039
311,3.0,2.0,0.0,4.447874020120098e-8,4,3701,0.031190156936645508
312,3.5,2.0,0.0,3.886817694953859e-8,5,4123,0.03480696678161621
313,4.0,2.0,0.0,4.081077129391734e-8,5,4523,0.03816080093383789
314,4.5,2.0,0.0,4.0905661981476045e-8,6,5021,0.043617963790893555
315,5.0,2.0,0.0,4.2235677078057184e-8,6,5468,0.0485079288482666
316,-5.0,2.5,0.0,-2.985116146910328e-8,4,3132,0.04669618606567383
317,-4.5,2.5,0.0,-4.532481408485613e-8,7,6223,0.052703857421875
318,-4.0,2.5,0.0,-5.124390585924594e-9,4,3111,0.026621103286743164
319,-3.5,2.5,0.0,-4.394774557777669e-8,4,3441,0.02915191650390625
320,-3.0,2.5,0.0,-3.4755208555172296e-8,4,2986,0.025442123413085938
321,-2.5,2.5,0.0,-2.667077550509648e-8,4,2134,0.01820206642150879
322,-2.0,2.5,0.0,-3.4164171094432665e-8,4,2156,0.018251895904541016
323,-1.5,2.5,0.0,-2.7249432868778976e-8,4,2130,0.018020153045654297
324,-1.0,2.5,0.0,-3.049306261721493e-8,4,188,0.0016400814056396484
325,-0.5,2.5,0.0,3.018191349807319e-8,4,1387,0.011777877807617188
326,0.0,2.5,0.0,3.570190720729953e-8,4,2156,0.018496990203857422
327,0.5,2.5,0.0,3.586253444882093e-8,4,2325,0.01978302001953125
328,1.0,2.5,0.0,3.3879646146537794e-8,4,2486,0.020972013473510742
329,1.5,2.5,0.0,3.8868139083008404e-8,4,3002,0.02526402473449707
330,2.0,2.5,0.0,4.3145920611725437e-8,4,3205,0.026919126510620117
331,2.5,2.5,0.0,4.269947005389604e-8,4,3398,0.02885890007019043
332,3.0,2.5,0.0,4.044524377802943e-8,5,4118,0.034802913665771484
333,3.5,2.5,0.0,4.180386344149068e-8,5,4591,0.03899383544921875
